Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
1,1,7.000000e-01,10000,stratified,3.129019e+00,2.300263e+00,-1.015695e+00,1.223422e+00,4.139144e+00,2.591789e+00,-4.168636e-01,1.675350e+00
1,1,7.000000e-01,10000,residual,3.174337e+00,2.263549e+00,-9.643835e-01,1.256680e+00,4.103414e+00,2.583018e+00,-4.608006e-01,1.723351e+00
1,1,9.000000e-01,500,multinomial,3.202030e+00,2.277510e+00,-9.053160e-01,1.276090e+00,4.002427e+00,2.480463e+00,-4.557070e-01,1.639685e+00
1,1,9.000000e-01,500,systematic,3.492411e+00,3.047002e+00,-1.051701e+00,1.155291e+00,4.417289e+00,3.225682e+00,-4.115452e-01,1.711911e+00
1,1,9.000000e-01,500,stratified,2.984695e+00,2.392162e+00,-1.024436e+00,1.283837e+00,4.169747e+00,2.703448e+00,-4.800737e-01,1.679494e+00
1,1,9.000000e-01,500,residual,3.124348e+00,2.278702e+00,-9.587182e-01,1.265461e+00,3.992277e+00,2.532796e+00,-4.646496e-01,1.732241e+00
1,1,9.000000e-01,1000,multinomial,3.104485e+00,2.290414e+00,-1.097173e+00,1.092863e+00,3.989149e+00,2.458260e+00,-5.617958e-01,1.472784e+00
1,1,9.000000e-01,1000,systematic,3.036286e+00,2.259791e+00,-1.035614e+00,1.189860e+00,4.112675e+00,2.715487e+00,-4.948357e-01,1.684676e+00
1,1,9.000000e-01,1000,stratified,3.078218e+00,2.383433e+00,-1.006854e+00,1.226669e+00,3.952265e+00,2.442964e+00,-4.612356e-01,1.674674e+00
1,1,9.000000e-01,1000,residual,3.143143e+00,2.222627e+00,-9.955637e-01,1.190913e+00,4.108071e+00,2.563021e+00,-5.049252e-01,1.703242e+00
