Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, avgAng, stddevDist, stddevAng, avgDistMax, avgAngMax, stddevDistMax, stddevAngMax
2,1,3.000000e-01,1000,residual,4.631723e+00,3.104485e+00,-5.216455e-01,1.532419e+00,4.940963e+00,3.362571e+00,-4.856961e-01,1.588215e+00
2,1,3.000000e-01,3000,multinomial,4.790992e+00,3.300658e+00,-5.220548e-01,1.532133e+00,4.963418e+00,3.506991e+00,-5.441452e-01,1.575764e+00
2,1,3.000000e-01,3000,systematic,4.879242e+00,3.451584e+00,-5.117709e-01,1.544384e+00,4.976769e+00,3.461846e+00,-5.935888e-01,1.556842e+00
2,1,3.000000e-01,3000,stratified,4.685196e+00,3.267951e+00,-5.835243e-01,1.586448e+00,4.871029e+00,3.392756e+00,-5.558578e-01,1.608741e+00
2,1,3.000000e-01,3000,residual,4.884561e+00,3.392886e+00,-3.814733e-01,1.627390e+00,5.077648e+00,3.474106e+00,-4.174976e-01,1.625963e+00
2,1,3.000000e-01,5000,multinomial,4.796825e+00,3.366117e+00,-5.021009e-01,1.588955e+00,5.041368e+00,3.581019e+00,-5.143990e-01,1.608184e+00
2,1,3.000000e-01,5000,systematic,4.764731e+00,3.216610e+00,-3.966458e-01,1.628728e+00,4.930687e+00,3.311688e+00,-5.015039e-01,1.617377e+00
2,1,3.000000e-01,5000,stratified,4.759522e+00,3.228508e+00,-5.359160e-01,1.612204e+00,5.037423e+00,3.372772e+00,-4.906012e-01,1.620945e+00
2,1,3.000000e-01,5000,residual,4.782182e+00,3.300660e+00,-4.537284e-01,1.566373e+00,4.951331e+00,3.433110e+00,-5.074823e-01,1.587274e+00
2,1,3.000000e-01,7500,multinomial,4.802251e+00,3.296508e+00,-4.684445e-01,1.574613e+00,4.909984e+00,3.374377e+00,-5.279409e-01,1.570425e+00
2,1,3.000000e-01,7500,systematic,4.717145e+00,3.208912e+00,-6.553421e-01,1.541501e+00,4.920165e+00,3.279771e+00,-5.683879e-01,1.591773e+00
2,1,3.000000e-01,7500,stratified,4.824819e+00,3.317803e+00,-6.031552e-01,1.562608e+00,4.786265e+00,3.340205e+00,-5.729202e-01,1.586573e+00
2,1,3.000000e-01,7500,residual,4.772777e+00,3.255443e+00,-5.068188e-01,1.615751e+00,4.941954e+00,3.375527e+00,-4.578261e-01,1.610652e+00
2,1,3.000000e-01,10000,multinomial,4.868106e+00,3.351460e+00,-3.738801e-01,1.609607e+00,5.116045e+00,3.472127e+00,-4.118947e-01,1.646362e+00
2,1,3.000000e-01,10000,systematic,4.867878e+00,3.446413e+00,-4.517193e-01,1.584114e+00,5.138456e+00,3.629764e+00,-5.182876e-01,1.563374e+00
2,1,3.000000e-01,10000,stratified,4.851930e+00,3.330500e+00,-4.185100e-01,1.602486e+00,4.931936e+00,3.491108e+00,-5.747693e-01,1.574292e+00
2,1,3.000000e-01,10000,residual,4.674695e+00,3.198892e+00,-6.509458e-01,1.565062e+00,4.867701e+00,3.340980e+00,-5.207385e-01,1.625059e+00
2,1,5.000000e-01,500,multinomial,4.804572e+00,3.482036e+00,-5.539581e-01,1.413627e+00,5.071776e+00,3.633402e+00,-6.407107e-01,1.469419e+00
2,1,5.000000e-01,500,systematic,4.740826e+00,3.324165e+00,-5.563166e-01,1.450067e+00,5.211369e+00,3.581975e+00,-5.169951e-01,1.548203e+00
2,1,5.000000e-01,500,stratified,4.241974e+00,3.095422e+00,-6.842778e-01,1.435839e+00,4.679975e+00,3.199225e+00,-5.729955e-01,1.552284e+00
2,1,5.000000e-01,500,residual,4.718883e+00,3.195833e+00,-5.122282e-01,1.518984e+00,5.004254e+00,3.353653e+00,-4.732941e-01,1.577472e+00
2,1,5.000000e-01,1000,multinomial,4.579474e+00,3.152696e+00,-5.964570e-01,1.430873e+00,5.136367e+00,3.473450e+00,-5.193657e-01,1.560456e+00
2,1,5.000000e-01,1000,systematic,4.698804e+00,3.264178e+00,-5.700841e-01,1.432790e+00,4.932330e+00,3.529284e+00,-5.996541e-01,1.499492e+00
2,1,5.000000e-01,1000,stratified,4.684780e+00,3.261306e+00,-5.519485e-01,1.456615e+00,4.888863e+00,3.290040e+00,-5.038693e-01,1.610415e+00
2,1,5.000000e-01,1000,residual,4.689654e+00,3.229486e+00,-4.719421e-01,1.442270e+00,4.895550e+00,3.454501e+00,-5.624016e-01,1.545797e+00
2,1,5.000000e-01,3000,multinomial,4.623369e+00,3.277899e+00,-6.021479e-01,1.432530e+00,5.063165e+00,3.338622e+00,-4.691043e-01,1.574644e+00
2,1,5.000000e-01,3000,systematic,4.775548e+00,3.470050e+00,-5.652555e-01,1.451130e+00,5.058985e+00,3.487559e+00,-4.486594e-01,1.564249e+00
2,1,5.000000e-01,3000,stratified,4.295598e+00,3.131914e+00,-7.350790e-01,1.418062e+00,4.796988e+00,3.451345e+00,-6.450730e-01,1.581117e+00
2,1,5.000000e-01,3000,residual,4.718716e+00,3.319541e+00,-5.606926e-01,1.440869e+00,4.920217e+00,3.551932e+00,-5.553570e-01,1.550433e+00
2,1,5.000000e-01,5000,multinomial,4.608950e+00,3.251534e+00,-6.183842e-01,1.423948e+00,4.884834e+00,3.286138e+00,-5.648267e-01,1.522142e+00
2,1,5.000000e-01,5000,systematic,4.527125e+00,3.144651e+00,-5.944019e-01,1.446747e+00,5.087797e+00,3.699220e+00,-5.996741e-01,1.532133e+00
2,1,5.000000e-01,5000,stratified,4.432250e+00,3.120626e+00,-7.058379e-01,1.437018e+00,5.050655e+00,3.607438e+00,-6.192816e-01,1.512941e+00
2,1,5.000000e-01,5000,residual,4.478720e+00,3.144777e+00,-6.410246e-01,1.464086e+00,4.776207e+00,3.361607e+00,-6.557145e-01,1.540241e+00
2,1,5.000000e-01,7500,multinomial,4.553332e+00,3.206916e+00,-6.212287e-01,1.427610e+00,5.230790e+00,3.458069e+00,-4.184708e-01,1.543308e+00
2,1,5.000000e-01,7500,systematic,4.413324e+00,3.111089e+00,-6.813515e-01,1.455158e+00,4.831853e+00,3.351402e+00,-5.987077e-01,1.556311e+00
2,1,5.000000e-01,7500,stratified,4.285876e+00,3.145215e+00,-7.100482e-01,1.424823e+00,4.961095e+00,3.416745e+00,-5.807071e-01,1.555100e+00
2,1,5.000000e-01,7500,residual,4.319258e+00,3.138674e+00,-7.142114e-01,1.436590e+00,4.791120e+00,3.294173e+00,-5.362616e-01,1.591154e+00
2,1,5.000000e-01,10000,multinomial,4.300033e+00,3.138670e+00,-7.126009e-01,1.440954e+00,4.903476e+00,3.283308e+00,-5.376463e-01,1.594302e+00
2,1,5.000000e-01,10000,systematic,4.367580e+00,3.175961e+00,-7.253811e-01,1.417531e+00,4.858529e+00,3.390794e+00,-5.594347e-01,1.578420e+00
2,1,5.000000e-01,10000,stratified,4.555673e+00,3.228639e+00,-6.128786e-01,1.418857e+00,5.095986e+00,3.587355e+00,-5.754463e-01,1.519168e+00
2,1,5.000000e-01,10000,residual,4.303035e+00,3.155134e+00,-7.282214e-01,1.431518e+00,4.734907e+00,3.305065e+00,-6.773791e-01,1.544757e+00
2,1,7.000000e-01,500,multinomial,4.222135e+00,3.276558e+00,-6.966583e-01,1.356288e+00,4.771214e+00,3.355737e+00,-6.307200e-01,1.462291e+00
2,1,7.000000e-01,500,systematic,4.466721e+00,3.224023e+00,-6.097490e-01,1.402712e+00,5.107234e+00,3.235946e+00,-3.965125e-01,1.628966e+00
2,1,7.000000e-01,500,stratified,4.316592e+00,3.218746e+00,-6.669730e-01,1.374473e+00,4.707891e+00,3.410085e+00,-6.864863e-01,1.501268e+00
2,1,7.000000e-01,500,residual,4.392213e+00,3.235292e+00,-6.674774e-01,1.332474e+00,4.823653e+00,3.384041e+00,-6.427181e-01,1.474802e+00
2,1,7.000000e-01,1000,multinomial,4.293812e+00,3.287731e+00,-6.412095e-01,1.366486e+00,4.890873e+00,3.449490e+00,-6.036276e-01,1.482462e+00
2,1,7.000000e-01,1000,systematic,4.406604e+00,3.251543e+00,-6.151646e-01,1.392809e+00,5.015108e+00,3.403562e+00,-5.878854e-01,1.505685e+00
2,1,7.000000e-01,1000,stratified,4.352742e+00,3.228552e+00,-6.232059e-01,1.367756e+00,4.922708e+00,3.369091e+00,-5.741263e-01,1.464555e+00
2,1,7.000000e-01,1000,residual,4.453597e+00,3.259927e+00,-6.048080e-01,1.371146e+00,5.079565e+00,3.457281e+00,-5.636860e-01,1.560840e+00
2,1,7.000000e-01,3000,multinomial,4.379741e+00,3.276862e+00,-6.379078e-01,1.377313e+00,4.987284e+00,3.311401e+00,-5.411946e-01,1.522764e+00
2,1,7.000000e-01,3000,systematic,4.333968e+00,3.233634e+00,-6.466665e-01,1.371064e+00,4.931791e+00,3.442728e+00,-6.125579e-01,1.491263e+00
2,1,7.000000e-01,3000,stratified,4.356756e+00,3.248300e+00,-6.288464e-01,1.370038e+00,4.884448e+00,3.465784e+00,-6.701142e-01,1.435695e+00
2,1,7.000000e-01,3000,residual,4.330976e+00,3.226653e+00,-6.271441e-01,1.370621e+00,4.868428e+00,3.308733e+00,-6.085486e-01,1.513152e+00
2,1,7.000000e-01,5000,multinomial,4.322611e+00,3.221812e+00,-6.108310e-01,1.376908e+00,5.071532e+00,3.343923e+00,-5.903297e-01,1.486620e+00
2,1,7.000000e-01,5000,systematic,4.336012e+00,3.237126e+00,-6.385994e-01,1.368234e+00,5.022804e+00,3.375564e+00,-6.299559e-01,1.439383e+00
2,1,7.000000e-01,5000,stratified,4.353842e+00,3.251216e+00,-6.474499e-01,1.364269e+00,5.084279e+00,3.449700e+00,-6.307366e-01,1.492498e+00
2,1,7.000000e-01,5000,residual,4.350654e+00,3.240659e+00,-6.304420e-01,1.380094e+00,4.864809e+00,3.275674e+00,-6.441588e-01,1.465923e+00
2,1,7.000000e-01,7500,multinomial,4.334555e+00,3.238846e+00,-6.305182e-01,1.371462e+00,4.888673e+00,3.424265e+00,-6.237236e-01,1.512880e+00
2,1,7.000000e-01,7500,systematic,4.337188e+00,3.249466e+00,-6.437711e-01,1.364045e+00,4.789278e+00,3.328935e+00,-6.881696e-01,1.477485e+00
2,1,7.000000e-01,7500,stratified,4.332543e+00,3.233918e+00,-6.524984e-01,1.363182e+00,5.028102e+00,3.449963e+00,-5.613366e-01,1.522619e+00
2,1,7.000000e-01,7500,residual,4.343552e+00,3.245770e+00,-6.362940e-01,1.363382e+00,4.906622e+00,3.336360e+00,-6.103186e-01,1.493615e+00
2,1,7.000000e-01,10000,multinomial,4.334603e+00,3.234676e+00,-6.354888e-01,1.370128e+00,4.813153e+00,3.379627e+00,-5.947562e-01,1.482219e+00
2,1,7.000000e-01,10000,systematic,4.341705e+00,3.231050e+00,-6.344611e-01,1.360732e+00,4.787557e+00,3.234766e+00,-6.717471e-01,1.478965e+00
2,1,7.000000e-01,10000,stratified,4.324316e+00,3.250726e+00,-6.363686e-01,1.375056e+00,5.186384e+00,3.379824e+00,-5.364508e-01,1.518941e+00
2,1,7.000000e-01,10000,residual,4.349942e+00,3.224247e+00,-6.251494e-01,1.375731e+00,4.855364e+00,3.441464e+00,-6.220275e-01,1.479977e+00
2,1,9.000000e-01,500,multinomial,4.346037e+00,3.166116e+00,-5.377316e-01,1.362497e+00,4.946133e+00,3.347205e+00,-5.609478e-01,1.474976e+00
2,1,9.000000e-01,500,systematic,4.417626e+00,3.180489e+00,-5.791421e-01,1.331600e+00,5.225092e+00,3.420102e+00,-3.725213e-01,1.551980e+00
2,1,9.000000e-01,500,stratified,4.377024e+00,3.198398e+00,-5.814325e-01,1.336121e+00,4.995059e+00,3.283565e+00,-6.523428e-01,1.416553e+00
2,1,9.000000e-01,500,residual,4.386962e+00,3.199821e+00,-6.002455e-01,1.320835e+00,5.033588e+00,3.534972e+00,-5.767081e-01,1.425083e+00
2,1,9.000000e-01,1000,multinomial,4.381795e+00,3.219423e+00,-6.011907e-01,1.321661e+00,4.937643e+00,3.227512e+00,-6.178613e-01,1.453355e+00
2,1,9.000000e-01,1000,systematic,4.412952e+00,3.166013e+00,-5.632723e-01,1.334268e+00,5.237065e+00,3.531038e+00,-6.023726e-01,1.366027e+00
2,1,9.000000e-01,1000,stratified,4.322343e+00,3.182521e+00,-6.495744e-01,1.308588e+00,5.096969e+00,3.451604e+00,-5.900485e-01,1.415805e+00
2,1,9.000000e-01,1000,residual,4.326089e+00,3.220641e+00,-5.933213e-01,1.335122e+00,5.003653e+00,3.561982e+00,-6.559302e-01,1.473593e+00
2,1,9.000000e-01,3000,multinomial,4.370679e+00,3.187491e+00,-5.577065e-01,1.327029e+00,5.187556e+00,3.436957e+00,-5.229150e-01,1.473584e+00
2,1,9.000000e-01,3000,systematic,4.351321e+00,3.184671e+00,-5.847000e-01,1.331194e+00,4.871079e+00,3.512441e+00,-6.479170e-01,1.450728e+00
2,1,9.000000e-01,3000,stratified,4.367264e+00,3.202156e+00,-5.773065e-01,1.322930e+00,5.248497e+00,3.411623e+00,-5.218760e-01,1.509710e+00
2,1,9.000000e-01,3000,residual,4.360616e+00,3.191205e+00,-5.999735e-01,1.314016e+00,5.122667e+00,3.354773e+00,-4.935322e-01,1.497945e+00
2,1,9.000000e-01,5000,multinomial,4.396033e+00,3.196938e+00,-5.876007e-01,1.309748e+00,5.128425e+00,3.385974e+00,-5.680284e-01,1.487091e+00
2,1,9.000000e-01,5000,systematic,4.361018e+00,3.201465e+00,-6.078241e-01,1.316673e+00,5.146225e+00,3.272838e+00,-4.972110e-01,1.496857e+00
2,1,9.000000e-01,5000,stratified,4.357822e+00,3.184500e+00,-6.183352e-01,1.309332e+00,5.142353e+00,3.435326e+00,-5.238949e-01,1.482108e+00
2,1,9.000000e-01,5000,residual,4.368601e+00,3.181015e+00,-5.829534e-01,1.317311e+00,5.025119e+00,3.450063e+00,-5.893681e-01,1.477908e+00
2,1,9.000000e-01,7500,multinomial,4.366138e+00,3.188817e+00,-6.184808e-01,1.306112e+00,4.960839e+00,3.348827e+00,-6.020813e-01,1.438578e+00
2,1,9.000000e-01,7500,systematic,4.373740e+00,3.203373e+00,-5.887144e-01,1.313126e+00,5.510730e+00,3.546833e+00,-4.918220e-01,1.362663e+00
2,1,9.000000e-01,7500,stratified,4.347274e+00,3.203077e+00,-6.059967e-01,1.313275e+00,5.166534e+00,3.325818e+00,-5.467102e-01,1.476944e+00
2,1,9.000000e-01,7500,residual,4.359252e+00,3.208284e+00,-5.911277e-01,1.321417e+00,5.007160e+00,3.350068e+00,-5.682285e-01,1.460947e+00
2,1,9.000000e-01,10000,multinomial,4.355982e+00,3.198323e+00,-6.020509e-01,1.318347e+00,5.277693e+00,3.448023e+00,-5.277133e-01,1.445422e+00
2,1,9.000000e-01,10000,systematic,4.372954e+00,3.202137e+00,-6.038966e-01,1.312486e+00,5.108811e+00,3.463945e+00,-5.075759e-01,1.481224e+00
2,1,9.000000e-01,10000,stratified,4.360936e+00,3.210029e+00,-6.032749e-01,1.309709e+00,5.214399e+00,3.576569e+00,-5.207581e-01,1.464977e+00
2,1,9.000000e-01,10000,residual,4.360388e+00,3.202325e+00,-6.000889e-01,1.317288e+00,4.903622e+00,3.369233e+00,-5.776972e-01,1.519388e+00
2,1,1,500,multinomial,4.524122e+00,3.123203e+00,-5.717271e-01,1.262621e+00,5.109515e+00,3.268812e+00,-5.364340e-01,1.448687e+00
2,1,1,500,systematic,4.398145e+00,3.174074e+00,-5.831611e-01,1.300332e+00,5.305802e+00,3.251857e+00,-4.683091e-01,1.499821e+00
2,1,1,500,stratified,4.410349e+00,3.163356e+00,-5.739046e-01,1.286605e+00,5.283011e+00,3.541394e+00,-4.683126e-01,1.498050e+00
2,1,1,500,residual,4.362529e+00,3.144369e+00,-6.141967e-01,1.292475e+00,4.880036e+00,3.291067e+00,-6.138055e-01,1.515354e+00
2,1,1,1000,multinomial,4.314384e+00,3.195790e+00,-6.298298e-01,1.290592e+00,5.405927e+00,3.627930e+00,-4.816709e-01,1.430282e+00
2,1,1,1000,systematic,4.336152e+00,3.158362e+00,-6.118875e-01,1.295828e+00,4.933853e+00,3.368430e+00,-6.181490e-01,1.493425e+00
2,1,1,1000,stratified,4.399810e+00,3.182842e+00,-6.476349e-01,1.265764e+00,4.970513e+00,3.325739e+00,-5.067805e-01,1.529574e+00
2,1,1,1000,residual,4.348137e+00,3.143009e+00,-6.127297e-01,1.273996e+00,5.082925e+00,3.478138e+00,-5.862453e-01,1.455195e+00
2,1,1,3000,multinomial,4.369702e+00,3.161522e+00,-6.095360e-01,1.282308e+00,5.399960e+00,3.507021e+00,-5.073879e-01,1.460336e+00
2,1,1,3000,systematic,4.388702e+00,3.161134e+00,-5.805503e-01,1.290666e+00,5.331320e+00,3.394990e+00,-4.696436e-01,1.513084e+00
2,1,1,3000,stratified,4.369910e+00,3.170469e+00,-5.957908e-01,1.278373e+00,5.297263e+00,3.492968e+00,-4.995155e-01,1.464232e+00
2,1,1,3000,residual,4.380793e+00,3.158764e+00,-5.645796e-01,1.306163e+00,5.181836e+00,3.484989e+00,-4.913699e-01,1.506999e+00
2,1,1,5000,multinomial,4.369127e+00,3.166955e+00,-6.099912e-01,1.281245e+00,5.313429e+00,3.485642e+00,-5.683053e-01,1.384089e+00
2,1,1,5000,systematic,4.359821e+00,3.158322e+00,-5.950461e-01,1.284846e+00,5.187169e+00,3.433562e+00,-4.779097e-01,1.472044e+00
2,1,1,5000,stratified,4.368566e+00,3.153620e+00,-5.852858e-01,1.297598e+00,5.556322e+00,3.467824e+00,-3.199262e-01,1.474174e+00
2,1,1,5000,residual,4.350429e+00,3.173413e+00,-6.025942e-01,1.290211e+00,5.078683e+00,3.353514e+00,-5.997320e-01,1.463621e+00
2,1,1,7500,multinomial,4.356803e+00,3.176200e+00,-5.937746e-01,1.287607e+00,5.142401e+00,3.524135e+00,-6.326665e-01,1.411822e+00
2,1,1,7500,systematic,4.359506e+00,3.180967e+00,-6.249146e-01,1.276153e+00,5.127533e+00,3.393867e+00,-5.632452e-01,1.425777e+00
2,1,1,7500,stratified,4.375525e+00,3.159707e+00,-5.965308e-01,1.288798e+00,5.014246e+00,3.340429e+00,-5.971951e-01,1.471889e+00
2,1,1,7500,residual,4.378971e+00,3.143370e+00,-5.690025e-01,1.294967e+00,5.133336e+00,3.577043e+00,-5.049840e-01,1.462803e+00
2,1,1,10000,multinomial,4.354331e+00,3.175016e+00,-6.263830e-01,1.275456e+00,5.321308e+00,3.322538e+00,-4.679550e-01,1.489774e+00
2,1,1,10000,systematic,4.371945e+00,3.166654e+00,-5.930356e-01,1.281984e+00,5.322965e+00,3.387642e+00,-4.623333e-01,1.513499e+00
2,1,1,10000,stratified,4.377788e+00,3.150787e+00,-6.075096e-01,1.284531e+00,5.000245e+00,3.291127e+00,-6.100765e-01,1.472903e+00
2,1,1,10000,residual,4.358403e+00,3.169966e+00,-5.969801e-01,1.288226e+00,5.142848e+00,3.542072e+00,-5.457053e-01,1.458517e+00
5,1,1.000000e-01,500,multinomial,3.218743e+00,1.793290e+00,-1.419066e+00,9.909222e-01,3.346156e+00,1.825739e+00,-1.377927e+00,1.136896e+00
5,1,1.000000e-01,500,systematic,3.557649e+00,1.808582e+00,-1.169916e+00,1.361954e+00,3.636475e+00,1.829628e+00,-1.135146e+00,1.443309e+00
5,1,1.000000e-01,500,stratified,3.278096e+00,1.676030e+00,-1.425786e+00,1.039582e+00,3.330337e+00,1.735080e+00,-1.429091e+00,1.082033e+00
5,1,1.000000e-01,500,residual,3.322447e+00,1.761082e+00,-1.429546e+00,1.050417e+00,3.452000e+00,1.736156e+00,-1.354229e+00,1.213598e+00
5,1,1.000000e-01,1000,multinomial,3.429921e+00,1.756804e+00,-1.420994e+00,1.073333e+00,3.470006e+00,1.765581e+00,-1.381194e+00,1.186896e+00
5,1,1.000000e-01,1000,systematic,3.249395e+00,1.819327e+00,-1.381732e+00,1.011569e+00,3.358003e+00,1.798507e+00,-1.396026e+00,1.100834e+00
5,1,1.000000e-01,1000,stratified,3.374507e+00,1.787545e+00,-1.406840e+00,1.031646e+00,3.447046e+00,1.797275e+00,-1.375114e+00,1.169865e+00
5,1,1.000000e-01,1000,residual,3.309449e+00,1.752479e+00,-1.417451e+00,1.006502e+00,3.384719e+00,1.802182e+00,-1.370289e+00,1.141791e+00
5,1,1.000000e-01,3000,multinomial,3.278069e+00,1.787344e+00,-1.392642e+00,1.034983e+00,3.369091e+00,1.822666e+00,-1.405881e+00,1.091620e+00
5,1,1.000000e-01,3000,systematic,3.300946e+00,1.825884e+00,-1.393511e+00,1.046334e+00,3.394467e+00,1.857951e+00,-1.292123e+00,1.233312e+00
5,1,1.000000e-01,3000,stratified,3.353342e+00,1.794900e+00,-1.401046e+00,1.057157e+00,3.394098e+00,1.822052e+00,-1.337590e+00,1.193164e+00
5,1,1.000000e-01,3000,residual,3.246958e+00,1.777311e+00,-1.401711e+00,1.025796e+00,3.366858e+00,1.816640e+00,-1.374062e+00,1.154186e+00
5,1,1.000000e-01,5000,multinomial,3.294711e+00,1.743350e+00,-1.413152e+00,1.029697e+00,3.417299e+00,1.797192e+00,-1.370078e+00,1.176003e+00
5,1,1.000000e-01,5000,systematic,3.271989e+00,1.765886e+00,-1.392129e+00,1.039057e+00,3.424916e+00,1.797283e+00,-1.303945e+00,1.243893e+00
5,1,1.000000e-01,5000,stratified,3.339746e+00,1.753366e+00,-1.417416e+00,1.046523e+00,3.442721e+00,1.811948e+00,-1.311567e+00,1.260051e+00
5,1,1.000000e-01,5000,residual,3.291858e+00,1.760565e+00,-1.401360e+00,1.049820e+00,3.412984e+00,1.788048e+00,-1.312233e+00,1.229138e+00
5,1,1.000000e-01,7500,multinomial,3.459361e+00,1.753999e+00,-1.342778e+00,1.268074e+00,3.514431e+00,1.798830e+00,-1.195630e+00,1.379235e+00
5,1,1.000000e-01,7500,systematic,3.273878e+00,1.746211e+00,-1.403003e+00,1.040015e+00,3.395822e+00,1.814981e+00,-1.329944e+00,1.198885e+00
5,1,1.000000e-01,7500,stratified,3.306111e+00,1.764816e+00,-1.403179e+00,1.036455e+00,3.392648e+00,1.857325e+00,-1.342783e+00,1.171410e+00
5,1,1.000000e-01,7500,residual,3.308919e+00,1.799576e+00,-1.390634e+00,1.048590e+00,3.373446e+00,1.819573e+00,-1.351417e+00,1.177911e+00
5,1,1.000000e-01,10000,multinomial,3.282636e+00,1.749320e+00,-1.404470e+00,1.048969e+00,3.407536e+00,1.785324e+00,-1.298430e+00,1.245251e+00
5,1,1.000000e-01,10000,systematic,3.312413e+00,1.758680e+00,-1.409054e+00,1.056101e+00,3.390376e+00,1.779219e+00,-1.331302e+00,1.202698e+00
5,1,1.000000e-01,10000,stratified,3.367667e+00,1.742362e+00,-1.436988e+00,1.090081e+00,3.491579e+00,1.793771e+00,-1.194504e+00,1.357422e+00
5,1,1.000000e-01,10000,residual,3.397806e+00,1.766452e+00,-1.413876e+00,1.082929e+00,3.464537e+00,1.821116e+00,-1.252444e+00,1.317529e+00
5,1,3.000000e-01,500,multinomial,4.704189e+00,3.284038e+00,-4.911010e-01,1.607885e+00,4.940401e+00,3.428706e+00,-6.269865e-01,1.598964e+00
5,1,3.000000e-01,500,systematic,4.789845e+00,3.376890e+00,-5.089639e-01,1.551348e+00,5.023357e+00,3.466408e+00,-5.720851e-01,1.582209e+00
5,1,3.000000e-01,500,stratified,4.731533e+00,3.210090e+00,-4.757445e-01,1.594474e+00,4.962457e+00,3.366634e+00,-5.773993e-01,1.595122e+00
5,1,3.000000e-01,500,residual,4.767700e+00,3.331317e+00,-4.744756e-01,1.600018e+00,4.938760e+00,3.447660e+00,-5.776532e-01,1.598499e+00
5,1,3.000000e-01,1000,multinomial,4.688261e+00,3.345938e+00,-5.641006e-01,1.571119e+00,4.981315e+00,3.467409e+00,-6.180846e-01,1.541024e+00
5,1,3.000000e-01,1000,systematic,4.737230e+00,3.257253e+00,-4.643152e-01,1.591102e+00,4.871578e+00,3.398832e+00,-6.126986e-01,1.594707e+00
5,1,3.000000e-01,1000,stratified,4.665231e+00,3.266681e+00,-6.879952e-01,1.545595e+00,4.884527e+00,3.366940e+00,-6.451835e-01,1.587641e+00
5,1,3.000000e-01,1000,residual,4.754113e+00,3.355053e+00,-4.473785e-01,1.616468e+00,5.014895e+00,3.530407e+00,-5.982660e-01,1.584357e+00
5,1,3.000000e-01,3000,multinomial,4.706989e+00,3.287131e+00,-5.355876e-01,1.624917e+00,4.995251e+00,3.454332e+00,-6.332083e-01,1.561087e+00
5,1,3.000000e-01,3000,systematic,4.717171e+00,3.301154e+00,-4.700867e-01,1.617887e+00,5.096439e+00,3.661435e+00,-6.217489e-01,1.559473e+00
5,1,3.000000e-01,3000,stratified,4.607887e+00,3.199261e+00,-6.787544e-01,1.545914e+00,4.950938e+00,3.467175e+00,-6.491233e-01,1.599726e+00
5,1,3.000000e-01,3000,residual,4.746509e+00,3.338719e+00,-6.680851e-01,1.562554e+00,5.051935e+00,3.638169e+00,-5.898454e-01,1.593823e+00
5,1,3.000000e-01,5000,multinomial,4.658677e+00,3.257433e+00,-5.703255e-01,1.611641e+00,4.926966e+00,3.446008e+00,-6.970946e-01,1.562396e+00
5,1,3.000000e-01,5000,systematic,4.670973e+00,3.326614e+00,-6.629789e-01,1.506793e+00,4.984191e+00,3.697586e+00,-6.689208e-01,1.556183e+00
5,1,3.000000e-01,5000,stratified,4.613098e+00,3.202943e+00,-4.992911e-01,1.623743e+00,4.936138e+00,3.448845e+00,-7.016854e-01,1.555871e+00
5,1,3.000000e-01,5000,residual,4.685107e+00,3.282369e+00,-7.042355e-01,1.538814e+00,5.012417e+00,3.576466e+00,-6.216166e-01,1.588834e+00
5,1,3.000000e-01,7500,multinomial,4.575865e+00,3.285451e+00,-6.501604e-01,1.489955e+00,5.012763e+00,3.628529e+00,-6.349084e-01,1.576493e+00
5,1,3.000000e-01,7500,systematic,4.706934e+00,3.296334e+00,-4.859159e-01,1.609983e+00,5.037025e+00,3.607233e+00,-6.515664e-01,1.576823e+00
5,1,3.000000e-01,7500,stratified,4.682295e+00,3.307426e+00,-6.801331e-01,1.522168e+00,4.994701e+00,3.602634e+00,-6.237327e-01,1.590267e+00
5,1,3.000000e-01,7500,residual,4.708803e+00,3.300928e+00,-4.614064e-01,1.645324e+00,4.983857e+00,3.495592e+00,-6.249119e-01,1.578761e+00
5,1,3.000000e-01,10000,multinomial,4.631566e+00,3.248531e+00,-6.707343e-01,1.533121e+00,5.020063e+00,3.603233e+00,-6.712512e-01,1.573781e+00
5,1,3.000000e-01,10000,systematic,4.708826e+00,3.333073e+00,-6.789223e-01,1.522788e+00,5.032025e+00,3.523449e+00,-6.040840e-01,1.559476e+00
5,1,3.000000e-01,10000,stratified,4.661924e+00,3.246105e+00,-6.922203e-01,1.561621e+00,4.896377e+00,3.520526e+00,-7.432278e-01,1.561388e+00
5,1,3.000000e-01,10000,residual,4.621357e+00,3.244564e+00,-6.834063e-01,1.533718e+00,4.867189e+00,3.473010e+00,-7.074008e-01,1.547656e+00
5,1,5.000000e-01,500,multinomial,4.308908e+00,3.276204e+00,-6.786968e-01,1.483260e+00,4.730039e+00,3.324430e+00,-7.865337e-01,1.542865e+00
5,1,5.000000e-01,500,systematic,5.349517e+00,4.159598e+00,-4.729111e-01,1.423175e+00,5.624296e+00,4.154318e+00,-5.419502e-01,1.496054e+00
5,1,5.000000e-01,500,stratified,4.280042e+00,3.299930e+00,-6.633457e-01,1.467306e+00,4.741284e+00,3.343089e+00,-6.872635e-01,1.516188e+00
5,1,5.000000e-01,500,residual,4.337037e+00,3.183783e+00,-6.706985e-01,1.440919e+00,4.789093e+00,3.444862e+00,-7.310008e-01,1.550803e+00
