Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
1.000000e-01,1,1.500000e+00,250,multinomial,7.262219e+00,3.558604e+00,3.060499e-01,1.230221e+00,7.659950e+00,3.786971e+00,2.897804e-01,1.370611e+00
1.000000e-01,1,1.500000e+00,250,systematic,7.467300e+00,4.001951e+00,2.917761e-01,1.246454e+00,7.806007e+00,4.132869e+00,2.697825e-01,1.378310e+00
1.000000e-01,1,1.500000e+00,250,stratified,6.962819e+00,3.576536e+00,3.760984e-01,1.347311e+00,7.338354e+00,3.706337e+00,3.262308e-01,1.461143e+00
1.000000e-01,1,1.500000e+00,250,residual,6.765888e+00,3.343897e+00,1.588125e-01,1.268131e+00,7.041917e+00,3.542733e+00,1.239806e-01,1.393470e+00
1.000000e-01,1,1.500000e+00,500,multinomial,6.874186e+00,3.346959e+00,3.748446e-01,1.239289e+00,7.374347e+00,3.813251e+00,2.622580e-01,1.468920e+00
1.000000e-01,1,1.500000e+00,500,systematic,6.953842e+00,3.210897e+00,4.900412e-01,1.176582e+00,7.486171e+00,3.583105e+00,3.676693e-01,1.384199e+00
1.000000e-01,1,1.500000e+00,500,stratified,7.324081e+00,3.750918e+00,3.993523e-01,1.143272e+00,7.950572e+00,4.075431e+00,3.143397e-01,1.353189e+00
1.000000e-01,1,1.500000e+00,500,residual,7.078799e+00,3.359276e+00,4.572241e-01,1.213826e+00,7.554955e+00,3.693133e+00,4.236433e-01,1.435781e+00
1.000000e-01,1,1.500000e+00,1000,multinomial,6.895721e+00,3.158373e+00,4.397039e-01,1.120686e+00,7.610930e+00,3.692993e+00,4.300439e-01,1.442685e+00
1.000000e-01,1,1.500000e+00,1000,systematic,6.782089e+00,3.081135e+00,3.187927e-01,1.096360e+00,7.412985e+00,3.540599e+00,2.539057e-01,1.308980e+00
1.000000e-01,1,1.500000e+00,1000,stratified,6.511099e+00,2.898656e+00,4.234685e-01,1.186328e+00,7.067295e+00,3.472102e+00,2.589416e-01,1.535631e+00
1.000000e-01,1,1.500000e+00,1000,residual,6.852837e+00,3.003456e+00,4.025101e-01,1.119914e+00,7.387843e+00,3.655512e+00,2.780698e-01,1.408226e+00
